ID,SalePrice
1461,119372.55
1462,163537.8
1463,196503.06
1464,198844.42
1465,181358.47
1466,176264.94
1467,181160.19
1468,162697.0
1469,177489.9
1470,122852.414
1471,188983.05
1472,92825.11
1473,92800.68
1474,150527.89
1475,99510.36
1476,370120.16
1477,241312.05
1478,281028.28
1479,285230.44
1480,523300.2
1481,313837.66
1482,194848.39
1483,176745.0
1484,153958.9
1485,174438.97
1486,192694.06
1487,346925.88
1488,236066.23
1489,210770.05
1490,230326.53
1491,182277.28
1492,88903.33
1493,183255.28
1494,298456.38
1495,287951.25
1496,241627.31
1497,195186.52
1498,158028.38
1499,154537.17
1500,156388.05
1501,181115.27
1502,135024.52
1503,284758.3
1504,236604.23
1505,244066.94
1506,194206.69
1507,253299.38
1508,218547.58
1509,172456.84
1510,150206.95
1511,150619.08
1512,176194.52
1513,132336.14
1514,127340.44
1515,218999.28
1516,149204.7
1517,152911.94
1518,130269.77
1519,227877.5
1520,138082.94
1521,141909.42
1522,167511.36
1523,112802.414
1524,123097.76
1525,125703.2
1526,118846.62
1527,106879.01
1528,132504.22
1529,157878.34
1530,163789.72
1531,124062.64
1532,96223.805
1533,145934.31
1534,120197.11
1535,156970.05
1536,108725.516
1537,63581.035
1538,152149.27
1539,170417.58
1540,89366.36
1541,141139.02
1542,147326.39
1543,226025.02
1544,75280.2
1545,102735.89
1546,124767.195
1547,134018.98
1548,132666.7
1549,120788.09
1550,137759.64
1551,111902.16
1552,152971.88
1553,139402.92
1554,118322.44
1555,168313.31
1556,80111.05
1557,96103.85
1558,87983.03
1559,92950.73
1560,139611.27
1561,153475.44
1562,121067.305
1563,123308.195
1564,160082.52
1565,149103.84
1566,238017.36
1567,76261.43
1568,225720.64
1569,132616.11
1570,127635.03
1571,132013.31
1572,150274.16
1573,252739.56
1574,99606.734
1575,232668.27
1576,253578.3
1577,197400.89
1578,124477.68
1579,149385.1
1580,193768.23
1581,144088.8
1582,129557.25
1583,343759.25
1584,224863.16
1585,141563.52
1586,73408.44
1587,93517.2
1588,158001.11
1589,99548.61
1590,131218.4
1591,98583.81
1592,116804.94
1593,134108.98
1594,132115.08
1595,101011.62
1596,230326.1
1597,171764.5
1598,198840.64
1599,155895.45
1600,156365.83
1601,62230.06
1602,108149.805
1603,92507.58
1604,278086.28
1605,243653.2
1606,168905.22
1607,150502.34
1608,220642.83
1609,190350.33
1610,166421.73
1611,135338.44
1612,178163.19
1613,165942.31
1614,121602.37
1615,80651.95
1616,71016.39
1617,83002.75
1618,121766.11
1619,142351.98
1620,164925.8
1621,145283.45
1622,151563.45
1623,277919.0
1624,218594.27
1625,116444.57
1626,163311.19
1627,196163.05
1628,262097.52
1629,191572.12
1630,354201.88
1631,208100.64
1632,224482.4
1633,170713.45
1634,189076.42
1635,186062.7
1636,152454.72
1637,205768.78
1638,178655.92
1639,180240.81
1640,262157.5
1641,183213.52
1642,242200.39
1643,216935.75
1644,228676.03
1645,192508.0
1646,161395.47
1647,157115.02
1648,139295.02
1649,137672.42
1650,116374.19
1651,122111.375
1652,92463.57
1653,90833.875
1654,156028.72
1655,137599.84
1656,143576.88
1657,153727.25
1658,148895.39
1659,109433.21
1660,150876.7
1661,478948.06
1662,397664.62
1663,400764.44
1664,431286.5
1665,309422.3
1666,340927.34
1667,361049.44
1668,319810.34
1669,293726.66
1670,371411.8
1671,263259.88
1672,482491.4
1673,287291.56
1674,251466.03
1675,203300.72
1676,198727.83
1677,231366.1
1678,479412.34
1679,414572.34
1680,337745.22
1681,255037.83
1682,319645.7
1683,175385.61
1684,168015.81
1685,179083.4
1686,175904.22
1687,167012.23
1688,190185.02
1689,191953.8
1690,195363.42
1691,178193.77
1692,255926.4
1693,163305.11
1694,185522.28
1695,165645.53
1696,277703.84
1697,170854.5
1698,415152.38
1699,315557.34
1700,244884.38
1701,265462.34
1702,246975.27
1703,261116.77
1704,281761.44
1705,236623.42
1706,420029.22
1707,219100.39
1708,221140.83
1709,278613.47
1710,214933.08
1711,249471.5
1712,259143.06
1713,310188.44
1714,231642.5
1715,216998.25
1716,187811.95
1717,178061.44
1718,136316.56
1719,196296.1
1720,235136.25
1721,161551.3
1722,113063.266
1723,154648.48
1724,192494.23
1725,228816.95
1726,192881.97
1727,157449.22
1728,171578.19
1729,171825.78
1730,149822.67
1731,126190.86
1732,129285.71
1733,119481.32
1734,119466.164
1735,132047.81
1736,114412.4
1737,329357.7
1738,225750.78
1739,253175.23
1740,223632.39
1741,199901.4
1742,175636.02
1743,174717.52
1744,271842.4
1745,207738.97
1746,182959.47
1747,229760.52
1748,235905.78
1749,161043.22
1750,133173.0
1751,230797.3
1752,118050.234
1753,153056.95
1754,198661.14
1755,169554.48
1756,136991.25
1757,120525.74
1758,155558.92
1759,161508.62
1760,173920.2
1761,144502.45
1762,185659.28
1763,179029.95
1764,117153.23
1765,143113.58
1766,166041.25
1767,207840.22
1768,150379.67
1769,170625.56
1770,138885.66
1771,129103.12
1772,132047.81
1773,137428.3
1774,144444.86
1775,134015.9
1776,128505.38
1777,113407.33
1778,139230.33
1779,118398.63
1780,181605.1
1781,134192.28
1782,88373.734
1783,139807.53
1784,109697.68
1785,122440.92
1786,177706.55
1787,157613.72
1788,58914.645
1789,104561.664
1790,81120.96
1791,174851.53
1792,153521.39
1793,133758.38
1794,146280.7
1795,137642.89
1796,127651.95
1797,105077.78
1798,122473.98
1799,115852.18
1800,130984.59
1801,116004.2
1802,130211.02
1803,152429.28
1804,145914.69
1805,135164.17
1806,115872.07
1807,117548.516
1808,110544.875
1809,125139.945
