ID,SalePrice
1461,133500.00000000003
1462,154500.00000000012
1463,201799.99999999988
1464,192999.99999999985
1465,205999.99999999988
1466,188999.99999999988
1467,197500.0
1468,173999.99999999997
1469,182000.00000000003
1470,120499.99999999996
1471,219999.99999999983
1472,75000.00000000004
1473,75000.00000000004
1474,148499.99999999988
1475,94499.99999999996
1476,334999.9999999998
1477,253293.00000000017
1478,337500.00000000006
1479,235128.0
1480,426000.0000000002
1481,361918.99999999977
1482,202500.00000000012
1483,172999.9999999999
1484,156999.99999999994
1485,180000.00000000003
1486,195000.00000000006
1487,318000.0
1488,146999.99999999988
1489,176000.00000000006
1490,121500.00000000007
1491,195000.00000000006
1492,91000.00000000009
1493,225999.9999999998
1494,235128.0
1495,297000.0000000002
1496,219999.99999999983
1497,175500.0
1498,151000.00000000006
1499,139999.9999999999
1500,147399.99999999988
1501,168500.0
1502,151000.00000000006
1503,244600.00000000006
1504,227875.0
1505,221999.99999999983
1506,262280.00000000023
1507,244000.00000000003
1508,167999.9999999999
1509,167900.00000000003
1510,145000.00000000012
1511,145000.00000000012
1512,196000.0000000001
1513,130000.00000000009
1514,116999.99999999991
1515,242000.00000000017
1516,244400.00000000017
1517,171000.00000000012
1518,143000.0000000001
1519,225999.9999999998
1520,154500.00000000012
1521,157899.9999999999
1522,139999.9999999999
1523,93000.00000000007
1524,139000.00000000003
1525,118999.99999999993
1526,129500.00000000006
1527,99999.99999999985
1528,129000.0000000001
1529,145000.00000000012
1530,168500.0
1531,136500.00000000006
1532,86000.00000000001
1533,149900.0
1534,100000.00000000004
1535,104900.00000000007
1536,114999.99999999991
1537,58499.99999999996
1538,107400.00000000001
1539,318061.0000000001
1540,167499.99999999997
1541,134999.99999999997
1542,116999.99999999991
1543,130999.99999999997
1544,52499.99999999997
1545,89000.00000000004
1546,114499.99999999991
1547,110500.00000000001
1548,134999.99999999997
1549,89000.00000000004
1550,137449.99999999997
1551,97500.0
1552,136500.00000000006
1553,107400.00000000001
1554,118999.99999999993
1555,170000.00000000012
1556,139999.9999999999
1557,125999.99999999993
1558,73000.00000000003
1559,138000.00000000006
1560,136500.00000000006
1561,212000.00000000017
1562,124999.9999999999
1563,124899.99999999993
1564,121500.00000000007
1565,159499.9999999999
1566,219999.99999999983
1567,58499.99999999996
1568,262280.00000000023
1569,244400.00000000017
1570,130000.00000000009
1571,151000.00000000006
1572,123000.00000000009
1573,241000.00000000003
1574,98600.00000000003
1575,189999.9999999999
1576,337000.0
1577,198899.99999999997
1578,134999.99999999997
1579,144000.0
1580,199999.99999999997
1581,133899.99999999997
1582,129500.00000000006
1583,274900.00000000006
1584,235999.9999999999
1585,143000.0000000001
1586,72500.0
1587,106499.99999999996
1588,147499.99999999997
1589,125999.99999999993
1590,126999.99999999991
1591,93000.00000000007
1592,125999.99999999993
1593,114999.99999999991
1594,380999.99999999977
1595,165000.00000000015
1596,207500.0000000001
1597,154299.99999999997
1598,150900.00000000003
1599,189999.9999999999
1600,198899.99999999997
1601,80000.0
1602,109000.0
1603,68399.99999999997
1604,275000.0000000002
1605,235128.0
1606,176500.00000000015
1607,154299.99999999997
1608,230000.0000000001
1609,194500.0
1610,156932.00000000006
1611,159999.99999999997
1612,175000.00000000012
1613,176432.00000000015
1614,86000.00000000001
1615,75000.00000000004
1616,94499.99999999996
1617,87999.99999999996
1618,133000.00000000012
1619,139999.9999999999
1620,167499.99999999997
1621,150750.0
1622,171000.00000000012
1623,324999.9999999999
1624,187500.0
1625,133500.00000000003
1626,175500.0
1627,192999.99999999985
1628,310000.0000000002
1629,151000.00000000006
1630,306999.99999999994
1631,202500.00000000012
1632,212000.00000000017
1633,180000.00000000003
1634,194500.0
1635,191999.99999999997
1636,172999.9999999999
1637,196000.0000000001
1638,235000.0
1639,165150.0000000001
1640,197500.0
1641,156999.99999999994
1642,227875.0
1643,237000.00000000003
1644,263434.99999999994
1645,205000.0
1646,153500.0
1647,177999.99999999994
1648,145000.00000000012
1649,124500.00000000003
1650,120499.99999999996
1651,146999.99999999988
1652,83000.0
1653,83000.0
1654,200100.00000000017
1655,127500.00000000001
1656,148499.99999999988
1657,200100.00000000017
1658,107000.00000000003
1659,100000.00000000004
1660,145999.99999999997
